Vann-nett_Rapport 7.4.2020;;;;;;;;;;;;;;;;;;
VannforekomstID;Vannforekomstnavn;Vanntype;Nasjonal vanntype;Interkalibreringstype;Økoregion kyst;Kysttype;Salinitet;Tidevann;Bølgeeksponering;Miksing i vannsøylen;Oppholdstid;Strømhastighet;Vannregionkoordinator;Vannregion;Vannområde;VassdragsområdeID;Vassdragsområde;Endret dato
0420031000-C;Rognsundet;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Alta, Kautokeino, Loppa og Stjernøya;214;STJERNØYA;01/02/2019 12:28
0420031100-C;Innerpollen;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Alta, Kautokeino, Loppa og Stjernøya;214;STJERNØYA;01/02/2019 12:33
0420031200-C;Store Kufjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;215;SEILAND;01/02/2019 12:34
0420031300-C;Store Lerresfjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;213;REPPARFJORDVASSDRAGET/VARGSUNDET OG SAMMELSUND;01/02/2019 12:41
0420031400-C;Vargsundet;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;215;SEILAND;4/23/2019 11:07:32 AM
0420031500-2-C;Kvalsundet / Beritsfjord deponi;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;213;REPPARFJORDVASSDRAGET/VARGSUNDET OG SAMMELSUND;01/02/2019 12:45
0420031500-4-C;Kvalsundet;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;213;REPPARFJORDVASSDRAGET/VARGSUNDET OG SAMMELSUND;1/31/2020 9:49:51 AM
0420031600-2-C;Rypefjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;217;KVALØYA;01/02/2019 13:08
0420031600-3-C;Grøtnes avfallsdeponi;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;217;KVALØYA;01/02/2019 13:09
0420031600-6-C;Straumen;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;215;SEILAND;01/02/2019 13:15
0420040100-1-C;Breivikbotn;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:28
0420040100-2-C;Breivikfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:40
0420040200-C;Markeila;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:44
0420040300-C;Sandfjorden;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:46
0420040400-C;Ofjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:47
0420040500-C;Bølefjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:48
0420040601-C;Børrfjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:49
0420040602-1-C;Galtefjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:50
0420040602-2-C;Dønnesfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:51
0420040701-C;Hønsebyvika;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:53
0420040702-C;Sandøyfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:54
0420040800-C;Finnfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:55
0420040900-C;Gamvikfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 13:56
0421000030-C;Tarhalsen - Furuholmen fyr;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;219;INGØYA OG ROLVSØYA;01/02/2019 13:57
0421000031-C;Fruholmen fyr - Hjelmsøya;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;219;INGØYA OG ROLVSØYA;01/02/2019 13:57
0421000032-4-C;Gjesvær;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;01/02/2019 14:00
0421000032-6-C;Masøyfjorden-nord;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;01/02/2019 14:31
0421010100-C;Revsbotn-ytre;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;216;SØRØYA;01/02/2019 14:46
0421010200-C;Sandbukta - Forsølbukta;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;217;KVALØYA;01/02/2019 14:47
0421010300-C;Kvalfjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;217;KVALØYA;01/02/2019 14:50
0421010400-C;Sammelsundet;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;217;KVALØYA;01/02/2019 14:51
0421010500-1-C;Repparfjorden ytre;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;213;REPPARFJORDVASSDRAGET/VARGSUNDET OG SAMMELSUND;01/02/2019 14:52
0421010500-2-C;Repparfjorden indre;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Sørøya/Seiland/Kvaløya med innland;213;REPPARFJORDVASSDRAGET/VARGSUNDET OG SAMMELSUND;01/02/2019 14:54
0421010600-C;Revsbotn-indre;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;218;RUSSELVVASSDRAGET/REVSBOTN;01/02/2019 14:55
0421010700-C;Lillefjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;218;RUSSELVVASSDRAGET/REVSBOTN;01/03/2019 12:57
0421010800-C;Valfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;219;INGØYA OG ROLVSØYA;01/03/2019 12:59
0421010900-C;Tufjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;219;INGØYA OG ROLVSØYA;01/03/2019 13:00
0421011000-C;Mafjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;219;INGØYA OG ROLVSØYA;01/03/2019 13:01
0421020100-C;Rolvsøysundet;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;219;INGØYA OG ROLVSØYA;01/03/2019 13:02
0421020200-C;Trollsundet;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;219;INGØYA OG ROLVSØYA;01/03/2019 13:03
0421020300-C;Langfjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;219;INGØYA OG ROLVSØYA;01/03/2019 13:04
0421020400-C;Reinøysundet;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;218;RUSSELVVASSDRAGET/REVSBOTN;01/03/2019 13:05
0421020501-C;Indre Pollen;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;218;RUSSELVVASSDRAGET/REVSBOTN;01/03/2019 13:59
0421020502-C;Ytre Pollen;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;218;RUSSELVVASSDRAGET/REVSBOTN;01/03/2019 14:00
0421020600-C;Snefjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/03/2019 14:01
0421020700-C;Bakfjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/03/2019 14:01
0421020800-C;Selvika;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 09:49
0421020900-C;Myrfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 09:51
0421021000-C;Akkarfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 09:51
0421021100-C;Russehamn;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;219;INGØYA OG ROLVSØYA;01/11/2019 09:53
0421030100-C;Måsøyfjorden-øst;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 09:57
0421030200-3-C;Breidsundet;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;1/29/2020 10:56:06 AM
0421030200-8-C;Breidsundet;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;1/29/2020 10:57:00 AM
0421030300-C;Havøysundet;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 10:00
0421030400-C;Eiterfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 10:01
0421030500-C;Måsøyfjorden-vest;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 10:02
0421030601-C;Vesterbotnen;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 10:03
0421030602-C;Østerbotn;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 10:04
0421030603-C;Kulfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 10:05
0421030700-C;Ryggefjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 10:06
0421030800-C;Kobbefjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 11:26
0421030900-C;Magerøysundet-vest;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;01/11/2019 11:27
0421031000-C;Magerøysundet-øst;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 13:38
0421031100-1-C;Vester-Lafjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 11:38
0421031100-2-C;Lafjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;220;NORDRE PORSANGERHALVØYA, MÅSØYA OG HJELMSØYA;01/11/2019 11:40
0421031200-C;Sarnesfjorden;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;01/11/2019 13:39
0421031300-C;Vassfjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;01/11/2019 11:43
0421031400-C;Tufjorden;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;01/11/2019 11:44
0422000030-C;Ytre Porsangen;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;1/15/2019 10:53:59 AM
0422000031-C;Kinnarodden - Vardnesodden;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Laksefjorden/Norkinnhalvøya;231;NORDKINNHALVØYA NORD;01/11/2019 13:37
0422010100-13-C;Klubben;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Lakselvvassdraget og Porsangerfjorden;222;VESTRE PORSANGEN;1/31/2020 11:01:33 AM
0422010100-16-C;Porsangerfjorden-indre;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Lakselvvassdraget og Porsangerfjorden;222;VESTRE PORSANGEN;3/22/2019 1:39:14 PM
0422010100-2-C;Porsangerfjorden-ytre;CB1511112;B1;Not applicable;Barentshavet;Åpen eksponert kyst;Euhalin (> 30);Middels (1-5 m);Høy;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Lakselvvassdraget og Porsangerfjorden;226;ØSTRE PORSANGEN;01/11/2019 14:35
0422010100-4-C;Innerbukta/ Repvåg;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Lakselvvassdraget og Porsangerfjorden;222;VESTRE PORSANGEN;01/11/2019 14:36
0422010200-C;Nordvågen;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;1/15/2019 10:43:45 AM
0422010300-7-C;Even Hansen bukta;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;1/15/2019 10:45:05 AM
0422010300-8-C;Honningsvåg havn;CB3513222;B3;Not applicable;Barentshavet;Beskyttet kyst/fjord;Euhalin (> 30);Middels (1-5 m);Beskyttet;Delvis blandet;Moderat (uker);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Måsøy og Magerøya;221;MAGERØYA;1/15/2019 10:48:18 AM
0422010400-C;Strandbukta;CB2512112;B2;Not applicable;Barentshavet;Moderat eksponert kyst;Euhalin (> 30);Middels (1-5 m);Moderat;Blandet;Kort (dager);Moderat (1 - 3 knop);Troms og Finnmark FK;Troms og Finnmark;Lakselvvassdraget og Porsangerfjorden;222;VESTRE PORSANGEN;3/22/2019 1:08:51 PM
